id,movies_name,year,timing_min,rating_10,votes,genre,language
tt13781802,Lafda,2020,,6.27478459199189,42.0,drama,hindi
tt6218466,Murugan Adimai,1977,,6.27478459199189,42.0,drama,tamil
tt6922202,The Secret of Colour,2017,,6.27478459199189,42.0,"short, drama",urdu
tt11163108,Hijrat,1992,,6.27478459199189,42.0,action,urdu
tt11461654,Uyir the soul,2005,,6.27478459199189,42.0,horror,tamil
tt0280805,Kacha Devayani,1938,,6.27478459199189,42.0,"drama, romance",telugu
tt14255350,The Unheard Stories,,,6.27478459199189,42.0,"documentary, short",nepali
tt0322135,Ee Nadu Ennalevare,2001,,2.0,7.0,drama,malayalam
tt7680796,Ankganit Anandache,2010,,5.6,12.0,family,marathi
tt11951942,Mere Khudaya,2018,,6.27478459199189,42.0,"crime, drama",urdu
tt7716430,Pyasi Aurat,1990,,6.27478459199189,42.0,romance,hindi
tt6154834,Lashtam Pashtam,2018,,5.9,75.0,drama,hindi
tt0282649,Kadamattachan,1984,,5.7,9.0,drama,malayalam
tt0374079,Nafrat,1973,,5.5,13.0,romance,hindi
tt0245006,Bhookailas,1940,,6.27478459199189,42.0,"drama, musical",telugu
tt1659205,Harud,2010,,6.4,218.0,drama,urdu
tt1350624,Love in Singapore,2009,,2.2,304.0,comedy,malayalam
tt10174258,Imayam,1979,,6.27478459199189,42.0,romance,tamil
tt1579873,Sathruvvu,2004,,6.27478459199189,42.0,drama,telugu
tt0213586,Daku Aur Bhagwan,1975,,6.27478459199189,42.0,drama,hindi
tt9154602,Iddari Lokam Okate,2019,,5.4,138.0,"drama, romance",telugu
tt13358598,Ninaivugal Azhivathillai,2013,,6.27478459199189,42.0,drama,tamil
tt0230722,Sakhi Lutera,1955,,6.27478459199189,42.0,drama,hindi
tt6921302,Punyalan Private Limited,2017,,6.2,654.0,comedy,malayalam
tt1389525,Mastana Mahi,1995,,6.27478459199189,42.0,drama,punjabi
tt5904802,Blind Game,2006,,6.27478459199189,42.0,adventure,marathi
tt3807706,Bhooton Ka Honeymoon,2001,,6.27478459199189,42.0,horror,hindi
tt11046094,Janmasthanam,2014,,6.27478459199189,42.0,"action, thriller",telugu
tt0320702,Urudhi Mozhi,1990,,6.27478459199189,42.0,drama,tamil
tt13243506,En Nin Problemmu,2017,,6.27478459199189,42.0,drama,kannada
tt0268449,Mehbooba,1976,,6.5,139.0,"drama, romance",hindi
tt0092557,Anantaram,1987,,7.6,181.0,drama,malayalam
tt0157020,Shadi Shadi,1982,,6.27478459199189,42.0,animation,hindi
tt0260743,Bhakta Tulsidas,1940,,6.27478459199189,42.0,drama,tamil
tt5310558,Ritu Vihaar,1954,,6.27478459199189,42.0,drama,hindi
tt6855200,Perfect Plan,2017,,6.2,6.0,"drama, mystery, thriller",hindi
tt11423524, Alif Laila,,,6.27478459199189,42.0,"adventure, fantasy",urdu
tt2372222,Kick,2014,,5.3,24296.0,"action, comedy, crime",hindi
tt1611834,Do Dilon Ke Khel Mein,2010,,5.5,35.0,"comedy, drama, romance",punjabi
tt0213766,Kaun Hamara,1947,,6.27478459199189,42.0,drama,hindi
tt11937904,Mane Devru,1993,,7.5,12.0,"drama, romance",kannada
tt10922984,Dulhan Hum Le Jayenge,2019,,6.27478459199189,42.0,drama,bhojpuri
tt14255650,Marujanma,2008,,6.27478459199189,42.0,drama,kannada
tt0273775,Mandhri Kochamma,1998,,2.8,11.0,drama,malayalam
tt0263968,Santoshi Mata Vratha Mahatyam,1983,,6.27478459199189,42.0,drama,telugu
tt4316178,Kanagavel Kaaka,2010,,6.27478459199189,42.0,action,tamil
tt0779746,Murali Krishnudu,1988,,8.1,80.0,"comedy, romance",telugu
tt0111537,Udhaar Ki Zindagi,1994,,5.8,127.0,drama,hindi
tt1394316,Chaowa Pawa,2009,,4.7,9.0,"drama, romance",bengali
tt0313844,16 December,2002,,6.9,1223.0,"action, thriller",hindi
tt1623708,Sohni Kumharan,1960,,6.27478459199189,42.0,musical,punjabi
tt0374146,Pyar Ka Bandhan,1963,,4.6,8.0,"drama, family, romance",hindi
tt1062354,Rangila Mazdoor,1938,,6.27478459199189,42.0,drama,hindi
tt1582518,Kalamati,1958,,7.2,8.0,drama,bengali
tt1427687,Mahakaal,2008,,4.1,17.0,action,bengali
tt14268852,Ek Tukro Chand,2010,,6.27478459199189,42.0,drama,bengali
tt8020994,Panaimarakkadu,2018,,6.27478459199189,42.0,drama,tamil
tt7604872,Aisi Hai Tanhai,,,8.3,148.0,drama,urdu
tt5476536,Bhaijaan,1989,,6.27478459199189,42.0,drama,bengali
tt3125908,Dehati,1947,,6.27478459199189,42.0,drama,hindi
tt2644770,Ghatna,1974,,6.27478459199189,42.0,thriller,hindi
tt0213554,Chhuti,1967,,7.1,10.0,drama,bengali
tt4384342,Thottal Thodarum,2015,,4.5,22.0,"romance, thriller",tamil
tt3107520,Gaana Bajaana,2010,,6.7,10.0,"comedy, romance",kannada
tt7776626,Illantha Sandadi,1982,,6.27478459199189,42.0,comedy,telugu
tt11513854,Mental,,,6.27478459199189,42.0,drama,telugu
tt1334437,Blue Oranges,2009,,6.5,199.0,mystery,hindi
tt0353875,Peterscott,1995,,5.5,12.0,thriller,malayalam
tt11569584,Kem Chho?,2020,,7.5,85.0,drama,gujarati
tt6998622,Veruli,2017,,4.8,5.0,"action, thriller",tamil
tt0269330,Hitlar,1986,,5.9,26.0,"action, thriller",punjabi
tt7715988,Cake,,,7.7,1055.0,"drama, mystery, romance",urdu
tt1836987,Trishna,2011,,6.0,3008.0,drama,punjabi
tt1851909,Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,2011,,7.4,794.0,"animation, action, adventure",hindi
tt0234234,Meru Malan,1985,,6.8,8.0,romance,gujarati
tt14188914,Jaala,2009,,6.27478459199189,42.0,drama,kannada
tt1024945,Sanjhi,1985,,6.27478459199189,42.0,drama,hindi
tt0312714,Ganga Chiloner Pankhi,1975,,6.27478459199189,42.0,drama,assamese
tt8919118,Arul Tharum Ayyappan,1987,,6.27478459199189,42.0,drama,tamil
tt0230450,Layaru Magalu,1963,,4.8,6.0,drama,kannada
tt5760590,Karva,2016,,7.3,552.0,"horror, thriller",kannada
tt0234655,Sassi Punnu,1932,,6.27478459199189,42.0,drama,hindi
tt6756238,Anthapuram,1999,,7.5,36.0,"action, drama",tamil
tt0386308,Bahadur Jeevan,1948,,6.27478459199189,42.0,drama,hindi
tt2924472,Mumbai Police,2013,,8.0,5994.0,"crime, mystery, thriller",malayalam
tt2062669,The Hero - Abhimanyu,2009,,6.27478459199189,42.0,"action, crime, drama",hindi
tt0233558,Devimalini,1955,,6.27478459199189,42.0,drama,bengali
tt14105328,Junkiri,2019,,6.27478459199189,42.0,"short, drama",nepali
tt0376681,Jadui Jhoola,1935,,6.27478459199189,42.0,drama,hindi
tt1244510,Bhale Dongalu,1976,,8.2,37.0,drama,telugu
tt0259183,Ammayi Pelli,1974,,6.27478459199189,42.0,drama,telugu
tt8426806,Pirangipura,2018,,6.27478459199189,42.0,action,kannada
tt5906418,Welcome M1LL10NS,2018,,6.0,11.0,"crime, mystery, thriller",punjabi
tt0319623,Kaamaagni,1987,,4.6,7.0,"drama, music",hindi
tt0233555,Devara Gedda Manava,1967,,8.5,8.0,drama,kannada
tt13200642,Sindhanai Sei,2009,,6.27478459199189,42.0,"action, crime, drama",tamil
tt11772702,Meendum Oru Mariyathai,2020,,4.4,20.0,drama,tamil
tt2651878,Amar Saheed Bhagat Singh,1974,,6.27478459199189,42.0,action,punjabi
tt0332566,Anupallavi,1979,,6.27478459199189,42.0,drama,malayalam
tt1852179,Ye Mothers,2010,,6.27478459199189,42.0,"biography, history",hindi
tt4087850,Darling,,,6.0,858.0,"comedy, horror",tamil
tt0213707,Hazaar Raaten,1953,,6.27478459199189,42.0,drama,hindi
tt11867430,Operation Antha,1995,,8.1,15.0,"crime, mystery",kannada
tt8143896,Turning Point,,,6.2,20.0,"action, drama, musical",hindi
tt0158450,Aaj Kal,1934,,6.27478459199189,42.0,drama,hindi
tt12077912,Zebra Varakal,2020,,6.27478459199189,42.0,drama,malayalam
tt12423334,Tinhisanja,2009,,6.27478459199189,42.0,drama,marathi
tt4194328,143 Hyderabad,2013,,5.2,6.0,"horror, musical, romance",telugu
tt8963430,Indu Engal Rajyam,1985,,6.27478459199189,42.0,drama,tamil
tt8076968,Ninaivil Nindraval,2014,,6.27478459199189,42.0,action,tamil
tt6868006, Siyaasat,,,6.27478459199189,42.0,history,urdu
tt13176380,Bannada Neralu,2017,,6.27478459199189,42.0,drama,kannada
tt0207445,Ek Raaz,1963,,6.8,30.0,comedy,hindi
tt7019802,Thiri,2017,,5.3,54.0,"drama, romance",tamil
tt13057542,Thiraipada Nagaram,2015,,6.27478459199189,42.0,drama,tamil
tt0316093,Kanya Dweep,1982,,6.27478459199189,42.0,musical,hindi
tt5124096,Thanga Magan,2015,,6.0,1875.0,"action, drama, romance",tamil
tt0288559,Hello Darling,1975,,6.27478459199189,42.0,drama,malayalam
tt8823330,Bal Ganesh 3,2015,,4.5,12.0,animation,hindi
tt0274179,Udhaar,1949,,8.9,9.0,drama,hindi
tt14116906,Murai Maman,1995,,5.8,6.0,comedy,tamil
tt0783730,Hello? Kaun Hai!,2006,,4.2,11.0,thriller,hindi
tt2703600,Ek Kali Jo Khil Na Paai,1985,,6.27478459199189,42.0,drama,hindi
tt0331297,Naukar,1943,,6.27478459199189,42.0,drama,hindi
tt14253472,Anthu Inthu Preethi Banthu,2008,,6.27478459199189,42.0,drama,kannada
tt10333664,Pournami Thinkal,,,6.27478459199189,42.0,drama,malayalam
tt2323780,Naalu Mazhapaatakal,2009,,6.27478459199189,42.0,"short, drama",malayalam
tt4967370, Madam Secretary,,,7.7,278.0,drama,urdu
tt0074858,Manthan,1976,,7.7,518.0,drama,hindi
tt5085140,Ontore Ontore,1994,,7.2,145.0,"family, romance",bengali
tt3505832,Farari,1988,,6.27478459199189,42.0,drama,hindi
tt10534786,Glory - Go for the Goal,2019,,6.27478459199189,42.0,"drama, sport",konkani
tt1390838,I Love You,,,5.6,308.0,romance,bengali
tt6615708,Minnaminungu,2017,,7.8,135.0,drama,malayalam
tt0275207,Aye Auto,1990,,7.1,459.0,"comedy, romance",malayalam
tt2530762,Devon Mein Dev Shanidev,2007,,6.27478459199189,42.0,crime,hindi
tt0108144,Sir,1993,,6.3,331.0,"crime, drama, romance",hindi
tt1354082,Vaishakada Dinagalu,1993,,6.27478459199189,42.0,drama,kannada
tt0406162,Qismet,1956,,6.27478459199189,42.0,drama,urdu
tt1468319,Harishchandra,1943,,6.27478459199189,42.0,drama,telugu
tt0451699,Deepak Mahal,1940,,6.27478459199189,42.0,"action, fantasy",hindi
tt1218345,Dil Kabaddi,2008,,5.7,649.0,"comedy, drama",hindi
tt4882450,Miss Anara,2007,,6.27478459199189,42.0,drama,hindi
tt3417586,2 Much,2002,,6.27478459199189,42.0,comedy,telugu
tt0355903,Poonilamazha,1997,,4.9,10.0,"comedy, romance",malayalam
tt2720232,Baghdad Perazhagi,1974,,6.27478459199189,42.0,history,tamil
tt2653804,Greeku Veerudu,2013,,4.6,372.0,drama,telugu
tt0386781,Shisham,1952,,6.27478459199189,42.0,"drama, family",hindi
tt7758160,Goodachari,2018,,7.9,8334.0,"action, thriller",telugu
tt5240798,Tharattu Pattu,2013,,6.27478459199189,42.0,"short, musical",malayalam
tt7804904,Snehamera Jeevitham,2017,,8.3,93.0,action,telugu
tt0316942,Zer To Pidhan Jani Jani,1972,,6.27478459199189,42.0,drama,gujarati
tt1477001,Kudiyiruntha Koyil,1968,,8.0,44.0,"drama, music",tamil
tt1756493,Dushman Dost,1981,,7.1,8.0,"adventure, crime, mystery",hindi
tt0231896,Khedan De Din Char,1962,,6.27478459199189,42.0,drama,punjabi
tt11161180,Dil Toh Bacha Hai,2014,,6.27478459199189,42.0,"short, comedy, drama",urdu
tt7260822,Meghnad Badh,1979,,6.27478459199189,42.0,history,bengali
tt0282394,Brahmachari Mogudu,1993,,6.8,24.0,"comedy, drama",telugu
tt5014562,Ekhoni,1970,,7.1,10.0,drama,bengali
tt0405186,Nek Alba,1932,,6.27478459199189,42.0,drama,hindi
tt11149030,Pyar Ho Gail Zahar,2019,,6.27478459199189,42.0,drama,bhojpuri
tt12800354,Supari,2008,,6.27478459199189,42.0,crime,marathi
tt8286730,Pearle Maaney Show,,,6.27478459199189,42.0,comedy,malayalam
tt2645090,Anolkhi,1973,,6.27478459199189,42.0,drama,marathi
tt6280372,Thaha Chaina,2005,,6.27478459199189,42.0,"short, musical",nepali
tt7120598,Tycoons: The Scam Story,2016,,6.27478459199189,42.0,crime,hindi
tt7246718,Subedar Joginder Singh,2018,,7.0,350.0,"action, biography, drama",telugu
tt14216866,Sher Dill,1990,,6.27478459199189,42.0,drama,punjabi
tt4488906,Dharam Chakra,1997,,6.27478459199189,42.0,action,hindi
tt0388995,Heera Moti,1959,,5.8,8.0,drama,hindi
tt1364222,Hosilu Mettida Hennu,1975,,6.27478459199189,42.0,drama,kannada
tt0449974,Hawai Khautala,1946,,6.27478459199189,42.0,drama,hindi
tt0240345,April 18,1984,,6.8,50.0,drama,malayalam
tt11461028,Talash,,,7.6,9.0,"action, comedy, drama",oriya
tt0449892,Dadagiri,1987,,5.4,49.0,"action, crime, drama",hindi
tt14245424,Abra,1992,,6.27478459199189,42.0,drama,punjabi
tt6929608,Keikraan Meikkiran,2017,,6.27478459199189,42.0,"comedy, romance",tamil
tt0369697,Manashanti,1969,,6.27478459199189,42.0,musical,kannada
tt7027632,Naqli Baap,1949,,6.27478459199189,42.0,action,hindi
tt3319128,Amguleechaalitham,2013,,7.7,21.0,short,malayalam
tt11234814,Hero Heroine,2019,,8.6,7.0,drama,telugu
tt4715406,Kuch Pyar Ka Pagalpan Bhi Tha,,,7.7,74.0,drama,urdu
tt0158884,Rajnandini,1980,,5.4,5.0,drama,bengali
tt0946999,Deadline: Sirf 24 Ghante,2006,,6.3,577.0,"crime, thriller",hindi
tt0261993,Shri Krishna Leelalu,1935,,6.0,6.0,"musical, family, drama",telugu
tt0363741,Kilichundan Mampazham,2003,,5.8,457.0,"comedy, romance",malayalam
tt0257248,Urangatha Sundary,1969,,6.27478459199189,42.0,drama,malayalam
tt11603794,Superman,2020,,6.27478459199189,42.0,romance,kannada
tt9135008,Lemon,,,6.27478459199189,42.0,drama,telugu
tt0387067,Bhedi Trishul,1938,,6.27478459199189,42.0,drama,hindi
tt10858032,Shopner Ghor,2018,,6.4,17.0,"drama, horror",bengali
tt5307382,Monchora,2016,,6.8,302.0,"drama, romance",bengali
tt14344764,Jawan Tey Medaan,1987,,6.27478459199189,42.0,drama,punjabi
tt4082928,Prachin Kama Sutra,2003,,6.27478459199189,42.0,thriller,hindi
tt5943060,Miss Lanka,1985,,7.5,23.0,"action, comedy, drama",oriya
tt2953804,Ragged!!!,2011,,6.4,8.0,"short, comedy",malayalam
tt0362813,Kumara Vijayam,1976,,6.1,8.0,drama,tamil
tt0261820,Manchiki Maro Peru,1976,,6.27478459199189,42.0,drama,telugu
tt3508242,Jeet Aur Jeewan,1986,,6.27478459199189,42.0,drama,hindi
tt13747048,Ayul Regai,2005,,6.27478459199189,42.0,drama,tamil
tt0362413,Antharangam,1975,,5.7,25.0,romance,telugu
tt13796274,Kalamulla Kalam Varai,2004,,6.27478459199189,42.0,drama,tamil
tt10443192,Kaathu Karuppu,2019,,6.27478459199189,42.0,horror,tamil
tt9855214,Kisan,2006,,6.27478459199189,42.0,"drama, sport",malayalam
tt6836602,Traataka,2018,,7.8,31.0,"crime, thriller",kannada
tt0483768,Patli Kamar Lambe Baal,2004,,4.8,6.0,drama,hindi
tt11024260,Brahm,2021,,6.27478459199189,42.0,drama,marathi
tt0366761,Meenaxi: Tale of 3 Cities,2004,,6.2,290.0,"drama, musical, romance",urdu
tt1593778,Saptami,1997,,6.27478459199189,42.0,drama,bengali
tt0117111,Muqaddar,1996,,5.7,31.0,crime,hindi
tt1492769,Cinema Paithiyam,1975,,6.3,30.0,"comedy, drama",tamil
tt8529296,Mandharam,2018,,4.1,132.0,"drama, romance",malayalam
tt14497632,Shashaa Tirupati: Onnum Mindathe,,,6.27478459199189,42.0,"short, music",malayalam
tt9327942,Andolan Ek Suruvat Ek Shevat,2014,,6.27478459199189,42.0,action,marathi
tt11689488, Alif Laila,,,6.27478459199189,42.0,"adventure, fantasy",urdu
tt0212770,Andhon Ki Duniya,1947,,6.27478459199189,42.0,drama,hindi
tt4967370, Madam Secretary,,,7.7,278.0,drama,nepali
tt7142506,Sir,,,7.7,4798.0,"drama, romance",hindi
tt0334378,Sneham Oru Pravaaham,1981,,6.27478459199189,42.0,drama,malayalam
tt14245170,Gujjar da Kharak,2007,,6.27478459199189,42.0,drama,punjabi
tt11519448,Director,2020,,6.27478459199189,42.0,"mystery, romance, thriller",hindi
tt7639576,Baat Sai Rau,,,6.27478459199189,42.0,"short, music",assamese
tt2626150,Subah Hone Tak,1988,,6.27478459199189,42.0,drama,hindi
tt0095375,Inteqam,1988,,5.2,71.0,drama,hindi
tt0972800,Detective,,,6.9,472.0,"action, crime, mystery",malayalam
tt1102325,Sarkar Dada,2005,,2.9,86.0,"action, comedy",malayalam
tt0245073,Datta,,,7.5,6.0,drama,bengali
tt5471570,Amrutha Varshini,1997,,8.3,182.0,"drama, romance",kannada
tt0268113,Aal Marattam,1978,,6.27478459199189,42.0,drama,malayalam
tt13810480,Sesh Upahar,2001,,6.27478459199189,42.0,"crime, drama",assamese
tt3415346,Nee Premakai,2002,,6.27478459199189,42.0,romance,telugu
tt6231998,Yeh Hai Lollipop,2016,,6.0,35.0,comedy,hindi
tt13357492,Rallalo Neeru,2020,,6.27478459199189,42.0,drama,telugu
tt14097376,Climax,2021,,6.6,1149.0,thriller,telugu
tt6656784,Kattappava Kanom,2017,,5.1,114.0,comedy,tamil
tt0301215,Doosara Aadmi,1977,,7.1,164.0,"drama, family, romance",hindi
tt0266479,Donga Ramudu,1955,,8.2,24.0,drama,telugu
tt13361920,Anaganaga O Athidhi,2020,,6.6,222.0,"drama, thriller",telugu
tt0375967,Mera Gaon,1942,,6.27478459199189,42.0,drama,hindi
tt0290761,Mera Naam Johar,1968,,5.8,11.0,"comedy, drama",hindi
tt7297586,Richie,,,5.3,735.0,"action, crime",tamil
tt1790885,Zero Dark Thirty,2012,,7.4,275912.0,"drama, history, thriller",urdu
tt0381050,Bhanvara,1944,,6.27478459199189,42.0,drama,hindi
tt0377624,Chand Tara,1945,,6.27478459199189,42.0,comedy,hindi
tt4847478,47 to 84: Hun Main Kisnu Watan Kahunga,2014,,5.1,16.0,drama,punjabi
tt0312538,Chaani,1977,,7.7,26.0,drama,marathi
tt5524940,Swami Streer Wada,2009,,6.7,9.0,"drama, family",bengali
tt0060306,Devar,1966,,7.2,81.0,"crime, drama, romance",urdu
tt11941650,Money Talks,,,6.27478459199189,42.0,documentary,nepali
tt1579624,Maharajasri Mayagadu,1988,,5.4,10.0,drama,telugu
tt0381863,Ahinsa,1946,,6.27478459199189,42.0,drama,hindi
tt13636338,Veryam,1981,,6.27478459199189,42.0,"action, biography, family",punjabi
tt0360894,Pratima Aur Payal,1977,,6.27478459199189,42.0,musical,hindi
tt9248882,Galli bakery,2018,,6.27478459199189,42.0,drama,kannada
tt0247593,The Only Way,1993,,6.27478459199189,42.0,drama,urdu
tt8333788,Rajavukku Check,2020,,5.9,96.0,drama,tamil
tt0371747,Itni Si Baat,1981,,6.9,71.0,"comedy, family",hindi
tt4961064,Heda Hoda,2003,,6.27478459199189,42.0,drama,hindi
tt1542923,Muktapren,1986,,6.27478459199189,42.0,drama,bengali
tt6035846,Eyy,2014,,6.27478459199189,42.0,action,telugu
tt6543224,Game Over,,,6.27478459199189,42.0,animation,hindi
tt9286562,A Documentary,2018,,6.27478459199189,42.0,short,urdu
tt11731624,Mayar Badhon,1997,,6.27478459199189,42.0,drama,bengali
tt8827144,Sarai veeraju,2009,,6.27478459199189,42.0,drama,telugu
tt0280429,Angadhudu,1982,,6.27478459199189,42.0,musical,telugu
tt6889680,Vedham,2017,,6.27478459199189,42.0,drama,malayalam
tt11158888,Dream Girl,1986,,6.27478459199189,42.0,romance,urdu
tt5531618,Sivapuranam,2015,,6.6,41.0,drama,tamil
tt4183574,Continuum,2007,,6.27478459199189,42.0,"short, drama",malayalam
tt7558572,Bhagshesh: The Remainder,2018,,6.2,23.0,"drama, family",bengali
tt0250448,Jeevacha Sakha,1948,,6.27478459199189,42.0,"crime, drama, romance",marathi
tt0154666,Jai Swadesh,1940,,6.27478459199189,42.0,drama,hindi
tt5308486,Mohabbat Ki Koi Dawa Nahin,1978,,6.27478459199189,42.0,romance,hindi
tt0152148,Razia Sultan,1983,,6.3,182.0,"biography, drama, history",urdu
tt13176070,Meenakshi,2017,,6.27478459199189,42.0,drama,kannada
tt1404067,Nanna Thamma,1970,,8.2,10.0,drama,kannada
tt10400688,Crimes & Misdemeanors,2019,,6.27478459199189,42.0,documentary,urdu
tt6551468,Aaradi,2017,,6.27478459199189,42.0,drama,malayalam
tt14014428,Arutperunjothi,1971,,6.27478459199189,42.0,biography,tamil
tt2137064,Lanka,2011,,5.8,200.0,"action, crime, drama",rajastani
tt5324456,Vettah,2016,,6.8,1103.0,"crime, mystery, thriller",malayalam
tt3781576,Kala Bazar,1975,,6.27478459199189,42.0,action,hindi
tt0378641,Raj Rani,1950,,6.27478459199189,42.0,drama,hindi
tt1445728,Ratha Pasam,1980,,6.27478459199189,42.0,drama,tamil
tt12573294,Love,,,7.1,892.0,"drama, thriller",malayalam
tt0332353,Rishyashringar,1941,,6.27478459199189,42.0,drama,tamil
tt6903440,Manikarnika: The Queen of Jhansi,2019,,6.4,9963.0,"action, biography, drama",hindi
tt0345043,Chura Liyaa Hai Tumne,2003,,3.7,460.0,"action, drama, mystery",hindi
tt8841756,Muppathu Vellikkasu,2014,,6.27478459199189,42.0,history,kannada
tt0242760,Parasmani,1963,,6.4,41.0,"adventure, drama, fantasy",hindi
tt8137324,Bipin Choudhurir Smritibhram,2012,,7.9,7.0,drama,bengali
tt0232784,Teri Maang Sitaron Se Bhar Doon,1982,,5.0,10.0,family,hindi
tt9053420,Patri Boys,2018,,6.27478459199189,42.0,drama,marathi
tt7124694,Banglar Bodhu,1993,,7.2,5.0,"drama, family, romance",bengali
tt12874608,Naadi Thudikuthadi,2020,,6.27478459199189,42.0,drama,tamil
tt13776224,Rightaa Thappaa,2005,,6.27478459199189,42.0,drama,tamil
tt0395779,Swarg Yahan Narak Yahan,1991,,6.3,62.0,"action, crime, drama",hindi
tt7087934,Ivan Thanthiran,2017,,6.3,553.0,"action, comedy",tamil
tt10909892,Naukar Rani,2019,,6.27478459199189,42.0,"short, comedy",urdu
tt0286576,Darmiyaan: In Between,1997,,7.3,59.0,drama,assamese
tt4436096,Andhadhi,2015,,5.6,21.0,mystery,tamil
tt14189234,Singapuradali Shambulinga,2007,,6.27478459199189,42.0,drama,kannada
tt1477039,Nalla Neram,1972,,6.8,28.0,drama,tamil
tt0231954,Lapandav,1940,,6.27478459199189,42.0,drama,marathi
tt0139530,Piya Ghar Aja,1947,,6.27478459199189,42.0,drama,hindi
tt13014014,Adrishyam,2015,,6.27478459199189,42.0,"short, sci-fi",malayalam
tt0268184,Bharyayum Kamukiyum,1978,,6.27478459199189,42.0,drama,malayalam
tt5151622,Ranbanka,2015,,3.6,119.0,action,hindi
tt4417722,Aap Se Pyar Hain,1994,,6.27478459199189,42.0,romance,hindi
tt8721668,Pretham 2,2018,,5.4,507.0,"comedy, horror, mystery",malayalam
tt9649436,Enaaya,,,8.4,6992.0,drama,urdu
tt0230859,Taxi Driver,1973,,6.3,29.0,romance,hindi
tt0156448,Daaku,1975,,5.6,8.0,"action, thriller",hindi
tt8176288,Ye Rojaithy Chusaano,2017,,6.27478459199189,42.0,romance,telugu
tt4332856,Kuchh Kaha Aapne..,2004,,6.27478459199189,42.0,romance,hindi
tt8535618,Journey of a Dream: A Biopic,2017,,6.27478459199189,42.0,"documentary, short, biography",urdu
tt1582596,Sakahigopal,1949,,6.27478459199189,42.0,drama,bengali
tt2358412,David,,,6.2,2584.0,"action, crime, drama",tamil
tt10480188,Nodir Kul Nai,2019,,6.27478459199189,42.0,"documentary, short",assamese
tt3153350,Amar Jyoti,1967,,6.27478459199189,42.0,drama,hindi
tt11355138,Baddi Magan Lifeu,2019,,6.27478459199189,42.0,drama,kannada
tt1483399,Jeedar,1965,,6.27478459199189,42.0,musical,punjabi
tt0973783,Big B,2007,,7.6,2835.0,"action, crime, thriller",malayalam
tt0273782,Mannadiar Penninu Chenkotta Checkan,1997,,5.7,87.0,comedy,malayalam
tt3916700,Run Raja Run,2014,,7.4,1224.0,"comedy, drama, thriller",telugu
tt0449870,Chehraa,2005,,3.8,137.0,thriller,hindi
tt3116832,Lutera Aur Jadugar,1968,,6.27478459199189,42.0,fantasy,hindi
tt8270746,Shunyota,2017,,6.27478459199189,42.0,drama,bengali
tt1256570,Faraad,1977,,6.27478459199189,42.0,drama,punjabi
tt1584023,Ganga Kinare Mora Gaon,1983,,8.0,16.0,"drama, romance",bhojpuri
tt4146340, Humsafar,,,9.0,73.0,"drama, romance",oriya
tt4794022,Udanchhoo,2018,,3.5,43.0,comedy,hindi
tt10801306,March Randam Vyazham,2019,,6.27478459199189,42.0,drama,malayalam
tt2327389,Life Ki Toh Lag Gayi,2012,,5.3,255.0,"action, comedy",hindi
tt7231194,R.I.P.,2018,,8.3,2999.0,"comedy, drama",malayalam
tt6543298,Pandavas 5,2013,,6.1,8.0,animation,hindi
tt3542320,Heart Attack,2014,,5.3,657.0,"action, romance",telugu
tt1886449,1993 Bombay March 12,2011,,5.6,202.0,"action, family, mystery",malayalam
tt4270872,Mukhyamantri,1996,,6.0,15.0,drama,bengali
tt14237356,Shundor Bou,1999,,6.27478459199189,42.0,drama,bengali
tt0234012,Kanchan Aur Ganga,1982,,6.27478459199189,42.0,drama,hindi
tt3621754,Sakhi Robin,1962,,6.27478459199189,42.0,drama,hindi
tt0233776,Garmil,1942,,6.27478459199189,42.0,drama,bengali
tt2651948,The Killers,1969,,6.27478459199189,42.0,action,hindi
tt0097467,Guru,,,6.27478459199189,42.0,drama,kannada
tt1982852,Thaskara Lahala,2010,,2.8,9.0,"comedy, drama",malayalam
tt5494960,Zara Si Bhool A Small Mistake,2015,,6.27478459199189,42.0,mystery,hindi
tt4238018,Rubiks Game Malayalam,2014,,6.27478459199189,42.0,"short, thriller",malayalam
tt6059888,Music Zone,,,6.27478459199189,42.0,music,urdu
tt3607226,Romeo Ranjha,2014,,4.7,81.0,"action, comedy, romance",punjabi
tt10685344,Bhoy,2011,,6.27478459199189,42.0,horror,bengali
tt0155853,Manavoori Pandavulu,1978,,8.1,69.0,drama,telugu
tt11576818,Laati,1992,,6.27478459199189,42.0,"action, romance",telugu
tt14273766,Nizam Daku,,,6.27478459199189,42.0,drama,punjabi
tt5972292,Thrissivaperoor Kliptham,2017,,6.9,973.0,comedy,malayalam
tt9861492,Tann Mann Aur Dhan,2016,,6.27478459199189,42.0,crime,hindi
tt3642620,Daku Mansoor,1961,,6.27478459199189,42.0,action,hindi
tt0320210,Ormakal Marikkumo?,1977,,6.6,23.0,drama,telugu
tt11317792,Mai Super King Don Hu,2019,,6.27478459199189,42.0,drama,bhojpuri
tt0369821,Pelli Sandadi,1959,,6.27478459199189,42.0,drama,telugu
tt3749186,Dilli 1984,2014,,6.27478459199189,42.0,drama,punjabi
tt3671534,Chithirayil Nilachoru,2013,,3.9,9.0,drama,tamil
tt4807994,Amara,2014,,6.27478459199189,42.0,drama,tamil
tt4703656,Alif Laila,,,8.1,459.0,"adventure, fantasy",urdu
